-154578,-15
-261991,-10
13027,-8
-310523,-13
-315039,15
-26924,14
-314607,-11
247542,0
-247514,-13
299369,3
-298658,13
-115756,3
-35348,12
88031,-7
-303136,-15
6510,-5
-112356,3
42286,14
-110458,9
-72048,18
63341,11
-177880,10
194003,-5
-256372,14
62455,-8
247097,6
-295096,3
124189,-1
-65368,8
306742,13
21897,-18
121027,18
110525,12
296229,-7
163720,17
51996,-6
-85243,-15
219065,0
55092,13
-83742,-10
23491,-5
-207881,10
248015,6
-31483,-12
128004,11
160586,-13
208183,13
196214,-6
278365,-6
179654,9
-174346,-9
70460,18
59736,13
-273735,-11
17785,9
236065,12
-110030,-12
-318616,14
-179150,-16
139941,12
-161610,4
81758,8
299338,-19
310656,-4
-49932,-1
-156531,4
-134802,-16
-217462,19
-52299,-4
-121826,7
105744,4
126096,15
118134,-8
-216313,-4
-288388,3
-304869,12
296459,-3
-76555,-9
225842,15
70941,8
-220731,18
159661,13
-16503,6
-11667,2
17713,-12
131621,4
169014,-10
-301746,-7
-167692,18
-176204,-7
-301894,17
-210486,15
-230274,15
-128810,18
296394,-7
-293619,-10
-145,18
-164837,13
-288612,-1
27711,-16
-5130,15
-22527,18
247282,-1
-144219,-13
170151,-20
166534,-13
-303019,17
215886,-7
128834,-13
-243569,-20
-5540,-13
-148229,-13
186460,-11
-18063,8
235252,19
106684,-16
203193,-1
42347,13
-26665,6
130433,-9
-250992,17
-318018,1
162928,5
51473,11
290582,-18
-169497,-16
-17460,5
153803,3
107116,12
-228197,-11
8650,7
-148876,19
-187680,17
-322075,18
-273243,-16
-127965,10
144558,4
-248543,-14
187794,18
208177,0
17702,0
89760,-10
-317999,-9
-101835,3
137382,-16
747,11
-136121,7
113556,0
268196,17
138570,-17
27940,-7
-71985,-15
-34482,4
100068,6
-66136,15
-150044,-2
-204624,-16
217053,-6
8184,16
186988,-4
-303345,-18
108630,5
210222,3
-273887,-10
-190512,12
180486,8
-188872,9
-116620,5
12056,-8
5827,5
292064,18
-67998,-18
310009,-12
28742,4
-122942,-10
204209,-5
-73405,11
252167,-8
92023,-10
34628,18
226526,-9
-78722,-9
-51362,-9
256923,8
208539,-12
271910,-3
-12512,16
-261976,-7
-310259,3
-163866,-17
325133,-3
-316287,-7
223601,-1
-213854,2
20973,12
-54349,7
-104794,-5
236421,5
-135644,-5
-315563,-8
323292,4
-284293,19
282171,-18
210316,8
-271536,4
269458,3
-73080,-5
46257,16
323312,-18
76595,13
45055,5
-305050,-16
-80328,13
83457,1
268709,16
-227768,14
295561,18
-142718,-14
-3045,-13
-160803,17
111331,6
-73914,-17
-124187,16
325059,-7
-103784,3
118515,9
-13668,0
246168,-12
152047,-18
-46754,0
23446,-2
-190776,15
268276,11
-253340,2
174762,-14
147375,3
-272848,7
-313502,18
-197262,6
-166611,-11
173321,19
-233066,16
-173823,10
296436,16
67145,8
-153207,16
19802,-4
-58016,13
13492,-17
215096,-17
56084,-9
-117403,-3
-316158,5
-207358,-14
327652,0
-26763,-5
139087,7
233234,12
325443,-8
-326047,9
-65009,-7
-38332,-14
181243,19
81323,13
-177164,14
-252337,-13
-58422,3
-197839,-18
242779,9
-192373,3
270026,-10
-208274,-8
29249,7
-219085,-15
155376,17
315734,-1
26627,-13
-269322,12
179987,13
-307789,4
-270989,16
247161,-7
-325178,-3
119141,11
-219982,-11
226669,-12
88100,8
176837,-5
-317912,-4
1869,9
-275680,-15
-122403,5
184628,-5
-129270,9
-196631,-3
113593,-13
-128592,8
231949,-13
120468,-8
143525,17
95997,-5
293520,-6
52342,-7
327359,5
-47125,-16
-110737,3
-172944,-19
-202909,11
265976,19
-150429,1
288068,1
-138997,19
-228749,-10
-147000,5
-179759,-7
7638,-16
223582,-5
-186841,2
-47270,-7
-211442,-7
23121,13
-242998,6
-106854,3
-15813,-3
-228308,10
-65948,-3
-247799,-4
247347,6
6270,-13
163550,16
-321182,14
146346,14
-28620,1
-137876,-13
-265506,7
-222130,-16
64155,-8
-247585,-16
-321082,18
94712,0
224090,18
76116,-5
-292232,10
-186202,-11
-159202,7
20560,-10
-209629,-20
-9670,7
207995,-2
-249769,8
-270594,1
100946,-4
30084,11
-210896,-14
168161,0
-212964,-5
-290726,7
-82370,-2
124689,-15
185008,14
53176,10
42700,-18
-165321,16
203045,-19
-254842,4
56226,-4
-91022,15
105490,7
-94803,5
-65393,-16
291463,-4
5908,-18
-217531,-9
254418,3
-207862,-9
45331,7
113080,-11
-311456,7
-225063,-15
-118031,10
-274580,12
-13123,0
112531,8
111974,-17
-71026,-16
-94764,-14
-243181,13
98253,11
256690,-15
230736,3
280500,14
155149,4
-2972,11
283659,6
-129891,-15
-171096,10
-183450,12
250426,-4
-320698,-13
-195691,-13
302417,5
-198711,-14
19503,-16
252765,-8
-108349,-8
-211007,-10
-136360,19
127314,3
-173377,7
49019,-19
12176,-6
326299,16
-27509,-1
312273,19
-140038,-3
144109,-11
-6870,-13
-76475,-3
-216704,-14
278766,7
-263424,-3
-48212,11
-104052,10
10934,-14
-86685,-12
-203441,-13
-146212,4
-241967,-19
-179864,-3
124402,-8
-142008,-15
163568,-6
302444,-19
-53883,5
-188914,11
-62338,11
220777,4
37819,4
-230622,-18
64347,-19
-105885,10
-63018,-6
-172679,1
-118359,17
61740,-11
292100,-17
-59237,-15
-223683,2
304194,-14
77502,5
194746,-4
5753,-8
-136829,-19
-284892,-7
140583,-18
25482,5
-86506,18
35804,9
125942,-8
-283363,-11
-256892,-3
311226,-2
293557,-13
-137200,8
226596,-12
-84110,-2
-247236,-3
-151946,0
-143916,-2
-169566,-12
-325535,-2
237434,1
94066,3
285166,-9
114200,-15
-22936,8
97049,0
-18508,16
-37378,9
27853,-6
232403,5
275046,-12
288523,-14
-257650,5
220698,12
-195654,1
-11339,-6
-225571,-7
153152,16
76620,4
296408,14
-279126,17
-181028,19
-78959,11
227778,-15
54200,-20
-212618,10
95771,2
-150606,-19
-7500,19
3638,-4
51820,-7
-197147,6
-201751,-13
-12572,-3
-313552,13
35474,8
253049,-2
282052,-20
-145405,2
220989,-9
286,-17
293411,13
87431,-16
-54178,11
-161757,3
-307002,11
-262420,-1
178796,3
285504,-18
-199173,11
-240535,-19
-315462,0
-98788,5
151159,0
8239,-11
-238558,17
-239446,18
295493,14
228554,-19
-198155,12
13575,-5
-135051,-3
128735,-20
177590,-10
6257,-3
-17861,2
56169,-2
-39924,-6
143747,11
274711,8
66103,18
129167,5
309858,19
-200138,2
-306661,-1
108647,6
-134104,15
-116943,-16
185718,-7
103078,-3
-148226,-14
186700,13
-11342,-19
232884,12
276950,-18
112410,14
-271235,3
235356,0
-133941,-17
-266913,6
-282573,-6
24164,-18
-173737,-5
-304126,14
-132240,-15
206739,-8
223426,0
-101686,-3
188243,12
-276972,-15
-17101,-11
164601,-19
-91382,-11
157941,-11
-132725,8
-28642,15
255852,-5
-131069,-2
-15871,-14
143563,19
255754,7
-273773,13
204995,-13
188772,13
265089,14
-289694,-7
75197,-15
-144896,-6
131592,-5
164301,-3
-126470,3
159427,-12
220923,11
-297079,-13
-287717,-20
-8977,-7
-174680,2
32802,12
103596,-10
-306122,-14
255484,-20
300986,-7
-172644,-6
150424,2
-308715,14
68565,7
230688,-3
13860,-8
-160777,-4
-83036,-20
-87200,-6
259758,-12
186473,2
265393,3
-99565,-3
-318711,9
-229239,-14
-203133,-1
92744,18
-87402,8
-75570,-3
-157940,5
112903,16
-244035,18
191836,-8
47468,2
-62904,7
240200,-6
-264604,-20
-39786,-8
-283349,7
-270451,2
-180539,2
82350,-15
-90874,6
167374,-7
-24767,6
89484,-17
-232290,-2
146594,-12
-130856,-1
37257,5
195069,3
-188140,-7
-211361,-11
275750,-4
143912,-14
-317810,-11
287655,-6
-129273,-16
303081,-16
-309767,11
308331,-14
272788,-16
321062,13
-19558,-1
48818,15
39320,-17
-179920,14
-318990,-11
-47032,7
123747,16
-147341,17
6132,-2
-292031,-1
132141,-19
112852,9
-128301,-12
12452,16
-63966,-19
-134491,-16
293010,1
-117239,14
-235981,12
64569,2
195613,19
-289943,16
-87313,16
-36476,-3
229839,-16
-164973,16
15840,-18
118446,6
246176,-4
-258085,15
-134570,-13
244143,-8
-316766,-17
218158,-2
8573,-1
-194088,10
246529,19
-160640,6
-245479,2
-110799,-9
143340,0
-283267,14
258360,2
321608,17
-29193,-12
-194802,1
-244355,-14
114581,15
291808,-5
-131822,-4
-128711,18
-166309,-14
-251649,12
-3310,14
-129289,17
115429,-5
-17169,16
201621,9
-153895,-12
249230,7
20396,13
126159,-19
-135502,-6
124667,-2
165235,0
-121889,-14
54057,19
-493,0
-221772,-8
36301,-20
244333,-17
253015,-20
196430,2
21086,18
-106391,14
-108116,12
59310,7
240891,-10
14412,15
-156175,10
-305822,-10
50696,-15
245595,-13
-275502,13
-260580,8
-63344,17
-291496,7
101276,0
-12715,-8
168337,12
173282,-3
15892,10
126064,5
-305969,-14
166244,10
-199103,13
290329,-17
318758,0
301393,-4
221170,-20
-15925,1
-324400,3
-177005,-2
243364,-17
162411,-7
307549,-20
-30717,8
232318,7
-255214,8
230429,-20
27500,-9
-37324,-3
236955,-3
194192,-11
-142883,-9
-72789,12
-114124,-13
-255129,-6
-110982,15
-297454,-5
255077,-10
302951,3
-315741,-17
56077,17
122279,19
119830,-13
277433,-3
-157757,-20
230193,-17
5113,-20
85833,-1
-158855,10
-324162,-4
-69846,-14
-259087,-8
64294,16
154099,-7
-205481,9
-83549,-19
-133531,11
-248113,-14
215864,-7
206181,15
125066,-11
193561,-1
286948,10
260908,-15
209808,-15
-298982,5
98440,-12
-93619,19
-31631,-19
-265074,-13
45080,6
-141631,-1
-311307,4
197301,19
92579,7
-261588,-13
249974,14
142913,-18
-110227,0
-209238,-4
-142023,-11
-164858,12
148273,4
-34985,-14
-154421,14
-200559,-7
295732,-5
-143109,7
108698,8
182279,-3
-187232,-13
-91213,4
204117,1
-223608,-6
-282914,4
-126059,15
31054,-12
-75527,-8
270566,12
125909,-6
254507,17
33762,-15
79343,-11
-173290,3
-225299,-20
143414,13
-20550,6
-132998,18
-293721,-16
122795,6
115701,-9
-17224,8
-39115,-16
24913,9
310161,16
-17749,-16
-296360,-12
175321,6
-29464,9
-212656,-6
30037,-5
-123280,14
-112725,18
-233052,-11
-205894,-16
-83929,-15
12620,-13
316951,19
283931,-3
-206685,5
201096,-17
175901,-14
-264123,-12
293327,1
259262,15
-228113,12
-259380,2
213828,12
-129187,1
233899,-15
-77284,-5
-85079,-20
286013,16
-31532,-14
143610,-16
-225512,-1
296614,-6
-210305,11
147530,-2
-233181,12
96908,7
22104,17
-62984,7
-11995,19
-41,-13
-322534,-18
-14230,15
-169357,15
283817,4
287858,-17
93438,0
140096,-18
-275722,18
265376,-16
-90894,4
-140062,-6
-112561,-5
-157560,-4
60013,2
-84402,0
14760,18
134698,-10
274562,-5
55855,0
230849,-15
187943,15
64159,5
228746,-15
197984,6
-249011,-9
3513,0
-23590,2
145401,13
-172421,-16
-167700,-9
13092,17
13902,14
-150562,10
97011,-6
265099,-8
240981,6
-214547,2
-295252,12
-192586,-13
313528,3
-25497,2
195408,-10
12219,18
98882,-12
54455,-11
138292,-20
228198,10
-179151,-15
-3650,6
-253198,-17
-123291,-19
-259809,7
-153923,-13
16904,-12
225241,0
110745,-11
190545,-4
301094,-1
-101905,-18
306500,-9
143094,-15
173229,17
-265821,16
-21626,17
133597,7
317051,14
35895,13
-107290,3
97364,-4
183015,-13
-249674,-5
-79252,13
-316014,11
-193925,13
46258,4
-132855,10
306368,12
4208,4
214473,-3
44989,8
87693,-11
-110932,9
114699,-7
-120400,-18
159935,10
-18150,19
-37893,1
-18261,-14
98658,6
136355,2
-68617,-12
-15759,-2
103497,19
130405,16
-216342,-11
-104839,-12
-292931,-14
-52179,-8
303125,-13
-99299,-15
125516,-9
13077,-8
197802,0
34999,-17
112351,15
119658,4
6674,17
157188,3
185882,-4
123529,-1
-89700,9
-38442,-19
-80260,-16
-35286,10
-111468,12
123076,-20
-64799,-1
-178754,-14
-217831,13
-126588,9
226404,-4
-294085,-15
181233,14
158809,16
264659,13
257269,-16
292174,-2
260024,-4
307971,17
-81439,18
38180,-5
-216238,-4
318671,0
-152761,0
-46783,17
-14592,-11
-57095,14
166015,15
46589,15
-225952,4
-153183,-18
10681,12
97004,-7
139313,10
-241083,12
-73218,-6
99951,12
-146972,-19
-139680,12
211229,17
157257,10
-234684,18
239402,16
-217365,4
26062,12
-108454,-4
-276558,18
227081,3
108269,15
281964,-4
-195369,17
19884,11
-267918,-17
-276783,-11
61650,13
-314198,3
-143514,-11
-288600,8
295843,-17
291691,-3
-243370,-18
82050,2
-167131,9
-16296,12
211995,-1
-30726,14
41419,5
-297593,2
-130234,0
-158285,-19
305696,18
299575,-16
35285,14
-185643,7
192658,13
31542,12
6537,7
-160958,14
-257211,2
-26728,-6
-286220,15
313903,-19
299460,-16
141908,8
88968,-17
-318880,-17
79608,-7
-54480,-1
-50736,-10
80073,-9
-52985,-3
-142227,16
-51043,-7
-210801,0
282665,-4
192430,10
-304598,-3
226353,-18
59468,7
162228,-20
287423,-12
326220,-2
-162706,7
183663,-6
256816,3
294239,-8
-148360,-3
-81853,-5
40287,-12
275739,8
-254414,-14
-19548,19
153449,0
-187071,-17
-197160,19
-325915,16
155384,-7
266859,5
252748,-17
142423,-1
-145831,4
-283616,-11
227881,-17
121709,-9
-100394,16
-259238,-7
-116618,-10
-156528,9
242426,19
172988,4
282996,14
-200478,-6
92322,4
-184733,-11
-167489,10
106541,0
-2327,-9
-300143,18
187549,14
-210273,-9
-299246,16
3103,5
-210225,-14
272885,4
-221467,4
52065,-18
-69049,-2
-131808,0
99368,13
-108747,1
255028,17
-179229,-16
-205279,-1
272486,-20
-38686,-18
-174956,0
-311765,4
116279,-14
-9412,1
72924,-13
79004,3
-69604,-7
144592,-4
122559,8
-325144,9
-53704,5
214641,14
186285,-14
207056,9
227103,-17
262141,0
106094,5
270869,-10
-237886,19
-251183,-12
-325188,8
-301822,-14
201190,-8
172535,6
-168058,-3
305187,-1
-264553,-10
224915,7
-194869,-6
-257073,-20
-250325,9
212639,-14
-185841,1
-269866,-13
214743,1
204060,-3
236803,2
150024,13
-293885,-3
269764,-5
-2133,16
-140516,-7
-159159,-7
-88555,7
326240,14
-183280,16
269650,-8
-199644,-14
-14447,11
281334,1
267444,19
-153449,-13
240572,-15
-160324,18
76355,12
125057,-14
-280125,9
-314271,17
-173568,3
-235048,-1
252167,-3
306608,-16
232126,-19
146471,13
229751,2
83201,4
-140063,-13
137201,-18
-245490,-10
-25040,8
271611,-9
100401,-18
-164852,19
-110604,4
94470,10
154715,5
-45308,-16
41008,-17
14101,17
182837,-11
201709,3
-5411,11
248448,2
-79374,-16
89952,12
242135,-3
275145,5
-255029,8
37117,8
-302067,7
133608,-4
180021,12
-226343,4
172932,8
-175840,12
-188144,15
180657,4
-28153,-5
33752,1
-160316,-3
-58670,8
-184828,2
80818,-5
185351,9
214240,-4
179231,1
99393,2
-148294,4
-234567,-7
-168275,3
-244636,16
-322906,-18
-33404,-2
109390,15
179306,4
199019,10
249220,-10
242757,19
193373,-2
-202,-8
-319554,-19
68875,14
-110506,8
317701,14
-13553,15
-117429,14
-155659,8
-269796,1
-285079,17
294361,14
41361,8
50750,-8
290158,7
28179,14
-13704,0
318310,-1
-307460,-2
-297894,-19
-105098,11
1735,-3
-229001,6
115266,-19
187325,4
195193,15
-282013,-6
267595,-16
-207007,-11
168970,-7
114919,1
110011,16
68817,19
-104517,14
114109,3
-277021,9
311140,1
-269237,14
-150496,4
38323,-16
-240161,-10
-58921,15
-321264,0
-8872,13
-63754,-1
173289,2
304345,13
138097,12
-304676,-4
286842,-13
-62494,9
-200543,-19
-291294,-13
-175992,2
285261,-8
-237044,-13
-166504,-14
-53926,-16
-108592,5
-183571,19
-283967,1
33145,-4
-260828,-2
-82896,18
-56629,6
138247,-15
-99103,0
292447,19
-261483,-14
-45414,2
196426,-9
-157908,-9
28287,-9
254246,16
-292432,19
-270264,-15
-42813,-12
262210,7
2137,-4
-268562,-5
-12756,-6
-58895,-10
-223602,14
128976,18
-28799,-3
160161,-19
-50854,-2
-188144,16
-284736,-11
-33270,2
-156614,7
193448,-9
-16111,-18
-273036,19
-77992,1
288879,-17
-8029,-19
-133527,-19
279793,-3
-28456,0
193258,-20
316458,7
-88667,15
-65502,12
79171,4
-11264,-4
-306191,-13
-283245,8
150878,-1
-249112,9
-212881,0
-238231,3
-131946,-6
267176,-16
